region,year,variable,crop,data
Lindi,2003,production,millet,NA
Lindi,2003,area,rice,8809
Lindi,2003,yield,rice,0.9
Lindi,2003,production,rice,7928
Lindi,2003,area,wheat,NA
Lindi,2003,yield,wheat,NA
Lindi,2003,production,wheat,NA
Mara,2003,area,maize,78529
Mara,2003,yield,maize,1.57
Mara,2003,production,maize,123639
Mara,2003,area,sorghum,43911
Mara,2003,yield,sorghum,1.5
Mara,2003,production,sorghum,65866
Mara,2003,area,millet,21450
Mara,2003,yield,millet,1.23
Mara,2003,production,millet,26446
Mara,2003,area,rice,1069
Mara,2003,yield,rice,1.4
Mara,2003,production,rice,1496
Mara,2003,area,wheat,NA
Mara,2003,yield,wheat,NA
Mara,2003,production,wheat,NA
Mbeya,2003,area,maize,173526
Mbeya,2003,yield,maize,2.03
Mbeya,2003,production,maize,352235
Mbeya,2003,area,sorghum,31326
Mbeya,2003,yield,sorghum,1.7
Mbeya,2003,production,sorghum,53254
Mbeya,2003,area,millet,19623
Mbeya,2003,yield,millet,1.55
Mbeya,2003,production,millet,30441
Mbeya,2003,area,rice,86265
Mbeya,2003,yield,rice,1.2
Mbeya,2003,production,rice,103518
Mbeya,2003,area,wheat,1222
Mbeya,2003,yield,wheat,1.2
Mbeya,2003,production,wheat,1467
Morogoro,2003,area,maize,93717
Morogoro,2003,yield,maize,1.45
Morogoro,2003,production,maize,136092
Morogoro,2003,area,sorghum,18915
Morogoro,2003,yield,sorghum,1.3
Morogoro,2003,production,sorghum,24589
Morogoro,2003,area,millet,1301
Morogoro,2003,yield,millet,1.73
Morogoro,2003,production,millet,2256
Morogoro,2003,area,rice,70271
Morogoro,2003,yield,rice,1.8
Morogoro,2003,production,rice,126488
Morogoro,2003,area,wheat,NA
Morogoro,2003,yield,wheat,NA
Morogoro,2003,production,wheat,NA
Mtwara,2003,area,maize,152003
Mtwara,2003,yield,maize,0.49
Mtwara,2003,production,maize,75578
Mtwara,2003,area,sorghum,58651
Mtwara,2003,yield,sorghum,0.68
Mtwara,2003,production,sorghum,41055
Mtwara,2003,area,millet,27751
Mtwara,2003,yield,millet,0.29
Mtwara,2003,production,millet,8287
Mtwara,2003,area,rice,47057
Mtwara,2003,yield,rice,0.4
Mtwara,2003,production,rice,18823
Mtwara,2003,area,wheat,NA
Mtwara,2003,yield,wheat,NA
Mtwara,2003,production,wheat,NA
Mwanza,2003,area,maize,152938
Mwanza,2003,yield,maize,1.39
Mwanza,2003,production,maize,213286
Mwanza,2003,area,sorghum,77850
Mwanza,2003,yield,sorghum,0.79
Mwanza,2003,production,sorghum,62280
Mwanza,2003,area,millet,23309
Mwanza,2003,yield,millet,0.54
Mwanza,2003,production,millet,12762
Mwanza,2003,area,rice,65041
Mwanza,2003,yield,rice,1.3
Mwanza,2003,production,rice,84554
Mwanza,2003,area,wheat,NA
Mwanza,2003,yield,wheat,NA
Mwanza,2003,production,wheat,NA
Rukwa,2003,area,maize,165664
Rukwa,2003,yield,maize,1.45
Rukwa,2003,production,maize,240572
Rukwa,2003,area,sorghum,13817
Rukwa,2003,yield,sorghum,1.1
Rukwa,2003,production,sorghum,15199
Rukwa,2003,area,millet,45432
Rukwa,2003,yield,millet,0.82
Rukwa,2003,production,millet,37312
Rukwa,2003,area,rice,31020
Rukwa,2003,yield,rice,1.3
Rukwa,2003,production,rice,40326
Rukwa,2003,area,wheat,721
Rukwa,2003,yield,wheat,1
Rukwa,2003,production,wheat,721
Ruvuma,2003,area,maize,97497
Ruvuma,2003,yield,maize,2.19
Ruvuma,2003,production,maize,213653
Ruvuma,2003,area,sorghum,3296
Ruvuma,2003,yield,sorghum,0.96
Ruvuma,2003,production,sorghum,3296
Ruvuma,2003,area,millet,4008
Ruvuma,2003,yield,millet,0.91
Ruvuma,2003,production,millet,3657
Ruvuma,2003,area,rice,12364
Ruvuma,2003,yield,rice,1.48
Ruvuma,2003,production,rice,18545
Ruvuma,2003,area,wheat,NA
Ruvuma,2003,yield,wheat,NA
Ruvuma,2003,production,wheat,NA
Shinyanga,2003,area,maize,443844
Shinyanga,2003,yield,maize,0.32
Shinyanga,2003,production,maize,141501
Shinyanga,2003,area,sorghum,156077
Shinyanga,2003,yield,sorghum,0.48
Shinyanga,2003,production,sorghum,78039
Shinyanga,2003,area,millet,41144
Shinyanga,2003,yield,millet,0.38
Shinyanga,2003,production,millet,16018
Shinyanga,2003,area,rice,74108
Shinyanga,2003,yield,rice,0.58
Shinyanga,2003,production,rice,44465
Shinyanga,2003,area,wheat,NA
Shinyanga,2003,yield,wheat,NA
Shinyanga,2003,production,wheat,NA
Singida,2003,area,maize,73149
Singida,2003,yield,maize,0.49
Singida,2003,production,maize,36408
Singida,2003,area,sorghum,93399
Singida,2003,yield,sorghum,0.99
Singida,2003,production,sorghum,93399
Singida,2003,area,millet,23894
Singida,2003,yield,millet,0.86
Singida,2003,production,millet,20624
Singida,2003,area,rice,17765
Singida,2003,yield,rice,0.99
Singida,2003,production,rice,17765
Singida,2003,area,wheat,NA
Singida,2003,yield,wheat,NA
Singida,2003,production,wheat,NA
Tabora,2003,area,maize,182325
Tabora,2003,yield,maize,1.14
Tabora,2003,production,maize,207813
Tabora,2003,area,sorghum,36221
Tabora,2003,yield,sorghum,0.79
Tabora,2003,production,sorghum,28977
Tabora,2003,area,millet,11009
Tabora,2003,yield,millet,0.72
Tabora,2003,production,millet,7937
Tabora,2003,area,rice,50125
Tabora,2003,yield,rice,1
Tabora,2003,production,rice,50125
Tabora,2003,area,wheat,NA
Tabora,2003,yield,wheat,NA
Tabora,2003,production,wheat,NA
Tanga,2003,area,maize,173168
Tanga,2003,yield,maize,0.89
Tanga,2003,production,maize,154982
Tanga,2003,area,sorghum,NA
Tanga,2003,yield,sorghum,NA
Tanga,2003,production,sorghum,NA
Tanga,2003,area,millet,NA
Tanga,2003,yield,millet,NA
Tanga,2003,production,millet,NA
Tanga,2003,area,rice,19099
Tanga,2003,yield,rice,0.57
Tanga,2003,production,rice,11459
Tanga,2003,area,wheat,157
Tanga,2003,yield,wheat,0.6
Tanga,2003,production,wheat,94
NA,2003,area,maize,NA
NA,2003,yield,maize,NA
NA,2003,production,maize,NA
NA,2003,area,sorghum,NA
NA,2003,yield,sorghum,NA
NA,2003,production,sorghum,NA
NA,2003,area,millet,NA
NA,2003,yield,millet,NA
NA,2003,production,millet,NA
NA,2003,area,rice,NA
NA,2003,yield,rice,NA
NA,2003,production,rice,NA
NA,2003,area,wheat,NA
NA,2003,yield,wheat,NA
NA,2003,production,wheat,NA
Arusha,2004,area,maize,67175
Arusha,2004,yield,maize,0.8
Arusha,2004,production,maize,53740
Arusha,2004,area,sorghum,3948
Arusha,2004,yield,sorghum,0.5
Arusha,2004,production,sorghum,1974
Arusha,2004,area,millet,1636
Arusha,2004,yield,millet,0.8
Arusha,2004,production,millet,1332
Arusha,2004,area,rice,11434
Arusha,2004,yield,rice,2.8
Arusha,2004,production,rice,31472
Arusha,2004,area,wheat,20419
Arusha,2004,yield,wheat,1.3
Arusha,2004,production,wheat,25645
Coast,2004,area,maize,66029
Coast,2004,yield,maize,0.5
Coast,2004,production,maize,33015
Coast,2004,area,sorghum,29708
Coast,2004,yield,sorghum,0.4
Coast,2004,production,sorghum,11883
Coast,2004,area,millet,NA
Coast,2004,yield,millet,NA
Coast,2004,production,millet,NA
Coast,2004,area,rice,29197
Coast,2004,yield,rice,0.7
Coast,2004,production,rice,19889
Coast,2004,area,wheat,NA
Coast,2004,yield,wheat,NA
Coast,2004,production,wheat,NA
Dar es Salaam,2004,area,maize,9450
Dar es Salaam,2004,yield,maize,0.7
Dar es Salaam,2004,production,maize,6307
Dar es Salaam,2004,area,sorghum,NA
Dar es Salaam,2004,yield,sorghum,NA
Dar es Salaam,2004,production,sorghum,NA
Dar es Salaam,2004,area,millet,NA
Dar es Salaam,2004,yield,millet,NA
Dar es Salaam,2004,production,millet,NA
Dar es Salaam,2004,area,rice,2666
Dar es Salaam,2004,yield,rice,0.5
Dar es Salaam,2004,production,rice,1362
Dar es Salaam,2004,area,wheat,NA
Dar es Salaam,2004,yield,wheat,NA
Dar es Salaam,2004,production,wheat,NA
Dodoma,2004,area,maize,113504
Dodoma,2004,yield,maize,0.4
Dodoma,2004,production,maize,43290
Dodoma,2004,area,sorghum,119497
Dodoma,2004,yield,sorghum,1.1
Dodoma,2004,production,sorghum,131447
Dodoma,2004,area,millet,14816
Dodoma,2004,yield,millet,1.3
Dodoma,2004,production,millet,19261
Dodoma,2004,area,rice,1630
Dodoma,2004,yield,rice,1.6
Dodoma,2004,production,rice,2533
Dodoma,2004,area,wheat,NA
Dodoma,2004,yield,wheat,NA
Dodoma,2004,production,wheat,NA
Iringa,2004,area,maize,243633
Iringa,2004,yield,maize,1.2
Iringa,2004,production,maize,292360
Iringa,2004,area,sorghum,52303
Iringa,2004,yield,sorghum,0.8
Iringa,2004,production,sorghum,41843
Iringa,2004,area,millet,2961
Iringa,2004,yield,millet,0.8
Iringa,2004,production,millet,2369
Iringa,2004,area,rice,15962
Iringa,2004,yield,rice,0.8
Iringa,2004,production,rice,12770
Iringa,2004,area,wheat,13684
Iringa,2004,yield,wheat,0.8
Iringa,2004,production,wheat,10948
Kagera,2004,area,maize,179819
Kagera,2004,yield,maize,1.1
Kagera,2004,production,maize,197801
Kagera,2004,area,sorghum,28372
Kagera,2004,yield,sorghum,0.8
Kagera,2004,production,sorghum,22698
Kagera,2004,area,millet,802
Kagera,2004,yield,millet,0.5
Kagera,2004,production,millet,406
Kagera,2004,area,rice,35950
Kagera,2004,yield,rice,0.9
Kagera,2004,production,rice,32170
Kagera,2004,area,wheat,NA
Kagera,2004,yield,wheat,NA
Kagera,2004,production,wheat,NA
Kigoma,2004,area,maize,94548
Kigoma,2004,yield,maize,1
Kigoma,2004,production,maize,94548
Kigoma,2004,area,sorghum,27045
Kigoma,2004,yield,sorghum,1.1
Kigoma,2004,production,sorghum,29750
Kigoma,2004,area,millet,NA
Kigoma,2004,yield,millet,NA
Kigoma,2004,production,millet,NA
Kigoma,2004,area,rice,4335
Kigoma,2004,yield,rice,1.7
Kigoma,2004,production,rice,7501
Kigoma,2004,area,wheat,NA
Kigoma,2004,yield,wheat,NA
Kigoma,2004,production,wheat,NA
Kilimanjaro,2004,area,maize,204657
Kilimanjaro,2004,yield,maize,1
Kilimanjaro,2004,production,maize,201278
Kilimanjaro,2004,area,sorghum,10665
Kilimanjaro,2004,yield,sorghum,0.5
Kilimanjaro,2004,production,sorghum,5333
Kilimanjaro,2004,area,millet,8344
Kilimanjaro,2004,yield,millet,0.8
Kilimanjaro,2004,production,millet,6744
Kilimanjaro,2004,area,rice,10718
Kilimanjaro,2004,yield,rice,2.6
Kilimanjaro,2004,production,rice,27632
Kilimanjaro,2004,area,wheat,12188
Kilimanjaro,2004,yield,wheat,0.4
Kilimanjaro,2004,production,wheat,5267
Lindi,2004,area,maize,99357
Lindi,2004,yield,maize,0.5
Lindi,2004,production,maize,47368
Lindi,2004,area,sorghum,23290
Lindi,2004,yield,sorghum,0.5
Lindi,2004,production,sorghum,11645
Lindi,2004,area,millet,NA
Lindi,2004,yield,millet,NA
Lindi,2004,production,millet,NA
Lindi,2004,area,rice,19162
Lindi,2004,yield,rice,0.1
Lindi,2004,production,rice,2743
Lindi,2004,area,wheat,NA
Lindi,2004,yield,wheat,NA
Lindi,2004,production,wheat,NA
Manyara,2004,area,maize,163764
Manyara,2004,yield,maize,1.3
Manyara,2004,production,maize,204704
Manyara,2004,area,sorghum,24253
Manyara,2004,yield,sorghum,0.6
Manyara,2004,production,sorghum,14552
Manyara,2004,area,millet,10047
Manyara,2004,yield,millet,1.3
Manyara,2004,production,millet,12744
Manyara,2004,area,rice,15157
Manyara,2004,yield,rice,1.2
Manyara,2004,production,rice,18188
Manyara,2004,area,wheat,43391
Manyara,2004,yield,wheat,1.3
Manyara,2004,production,wheat,57082
Mara,2004,area,maize,71699
Mara,2004,yield,maize,1.4
Mara,2004,production,maize,102546
Mara,2004,area,sorghum,44906
Mara,2004,yield,sorghum,0.8
Mara,2004,production,sorghum,35925
Mara,2004,area,millet,15098
Mara,2004,yield,millet,1.3
Mara,2004,production,millet,18918
Mara,2004,area,rice,241
Mara,2004,yield,rice,1.3
Mara,2004,production,rice,322
Mara,2004,area,wheat,NA
Mara,2004,yield,wheat,NA
Mara,2004,production,wheat,NA
Mbeya,2004,area,maize,176757
Mbeya,2004,yield,maize,2.3
Mbeya,2004,production,maize,405308
Mbeya,2004,area,sorghum,35319
Mbeya,2004,yield,sorghum,1.3
Mbeya,2004,production,sorghum,45915
Mbeya,2004,area,millet,17778
Mbeya,2004,yield,millet,1.4
Mbeya,2004,production,millet,24889
Mbeya,2004,area,rice,93032
Mbeya,2004,yield,rice,1.8
Mbeya,2004,production,rice,167255
Mbeya,2004,area,wheat,1039
Mbeya,2004,yield,wheat,1
Mbeya,2004,production,wheat,1077
Morogoro,2004,area,maize,95195
Morogoro,2004,yield,maize,1.6
Morogoro,2004,production,maize,156651
Morogoro,2004,area,sorghum,22176
Morogoro,2004,yield,sorghum,1.2
Morogoro,2004,production,sorghum,26611
Morogoro,2004,area,millet,181
Morogoro,2004,yield,millet,1
Morogoro,2004,production,millet,181
Morogoro,2004,area,rice,75674
Morogoro,2004,yield,rice,1.1
Morogoro,2004,production,rice,80868
Morogoro,2004,area,wheat,71
Morogoro,2004,yield,wheat,0.7
Morogoro,2004,production,wheat,49
Mtwara,2004,area,maize,149220
Mtwara,2004,yield,maize,1
Mtwara,2004,production,maize,142279
Mtwara,2004,area,sorghum,56885
Mtwara,2004,yield,sorghum,0.6
Mtwara,2004,production,sorghum,34131
Mtwara,2004,area,millet,67
Mtwara,2004,yield,millet,0.4
Mtwara,2004,production,millet,27
Mtwara,2004,area,rice,39714
Mtwara,2004,yield,rice,0.5
Mtwara,2004,production,rice,20006
Mtwara,2004,area,wheat,NA
Mtwara,2004,yield,wheat,NA
Mtwara,2004,production,wheat,NA
Mwanza,2004,area,maize,144834
Mwanza,2004,yield,maize,1.1
Mwanza,2004,production,maize,159317
Mwanza,2004,area,sorghum,79745
Mwanza,2004,yield,sorghum,0.8
Mwanza,2004,production,sorghum,63796
Mwanza,2004,area,millet,12060
Mwanza,2004,yield,millet,1
Mwanza,2004,production,millet,11776
Mwanza,2004,area,rice,70564
Mwanza,2004,yield,rice,1.2
Mwanza,2004,production,rice,84677
Mwanza,2004,area,wheat,NA
Mwanza,2004,yield,wheat,NA
Mwanza,2004,production,wheat,NA
Rukwa,2004,area,maize,166318
Rukwa,2004,yield,maize,2
Rukwa,2004,production,maize,332636
Rukwa,2004,area,sorghum,26712
Rukwa,2004,yield,sorghum,1.4
Rukwa,2004,production,sorghum,37397
Rukwa,2004,area,millet,46727
Rukwa,2004,yield,millet,0.7
Rukwa,2004,production,millet,30773
Rukwa,2004,area,rice,28918
Rukwa,2004,yield,rice,1.6
Rukwa,2004,production,rice,46581
Rukwa,2004,area,wheat,818
Rukwa,2004,yield,wheat,0.7
Rukwa,2004,production,wheat,595
Ruvuma,2004,area,maize,139723
Ruvuma,2004,yield,maize,2.4
Ruvuma,2004,production,maize,335335
Ruvuma,2004,area,sorghum,21123
Ruvuma,2004,yield,sorghum,1.3
Ruvuma,2004,production,sorghum,27460
Ruvuma,2004,area,millet,18923
Ruvuma,2004,yield,millet,1.9
Ruvuma,2004,production,millet,35954
Ruvuma,2004,area,rice,1756
Ruvuma,2004,yield,rice,1.2
Ruvuma,2004,production,rice,2046
Ruvuma,2004,area,wheat,1604
Ruvuma,2004,yield,wheat,0.7
Ruvuma,2004,production,wheat,1109
Shinyanga,2004,area,maize,426794
Shinyanga,2004,yield,maize,0.3
Shinyanga,2004,production,maize,128038
Shinyanga,2004,area,sorghum,124356
Shinyanga,2004,yield,sorghum,0.4
Shinyanga,2004,production,sorghum,49742
Shinyanga,2004,area,millet,41844
Shinyanga,2004,yield,millet,0.6
Shinyanga,2004,production,millet,24014
Shinyanga,2004,area,rice,100182
Shinyanga,2004,yield,rice,0.8
Shinyanga,2004,production,rice,78699
Shinyanga,2004,area,wheat,NA
Shinyanga,2004,yield,wheat,NA
Shinyanga,2004,production,wheat,NA
Singida,2004,area,maize,80341
Singida,2004,yield,maize,0.3
Singida,2004,production,maize,24102
Singida,2004,area,sorghum,97466
Singida,2004,yield,sorghum,1
Singida,2004,production,sorghum,97466
Singida,2004,area,millet,19284
Singida,2004,yield,millet,1.6
Singida,2004,production,millet,31290
Singida,2004,area,rice,10364
Singida,2004,yield,rice,0.6
Singida,2004,production,rice,6227
Singida,2004,area,wheat,NA
Singida,2004,yield,wheat,NA
Singida,2004,production,wheat,NA
Tabora,2004,area,maize,190932
Tabora,2004,yield,maize,0.9
Tabora,2004,production,maize,163846
Tabora,2004,area,sorghum,40920
Tabora,2004,yield,sorghum,0.6
Tabora,2004,production,sorghum,24552
Tabora,2004,area,millet,235
Tabora,2004,yield,millet,1.6
Tabora,2004,production,millet,376
Tabora,2004,area,rice,97847
Tabora,2004,yield,rice,1.1
Tabora,2004,production,rice,108497
Tabora,2004,area,wheat,NA
Tabora,2004,yield,wheat,NA
Tabora,2004,production,wheat,NA
Tanga,2004,area,maize,117588
Tanga,2004,yield,maize,0.8
Tanga,2004,production,maize,94071
Tanga,2004,area,sorghum,275
Tanga,2004,yield,sorghum,0.8
Tanga,2004,production,sorghum,220
Tanga,2004,area,millet,140
Tanga,2004,yield,millet,1.9
Tanga,2004,production,millet,260
Tanga,2004,area,rice,19870
Tanga,2004,yield,rice,0.4
Tanga,2004,production,rice,7948
Tanga,2004,area,wheat,163
Tanga,2004,yield,wheat,0.9
Tanga,2004,production,wheat,141
Arusha,2005,area,maize,90735
Arusha,2005,yield,maize,1.2
Arusha,2005,production,maize,108882
Arusha,2005,area,sorghum,14841
Arusha,2005,yield,sorghum,1.1
Arusha,2005,production,sorghum,16325.100000000002
Arusha,2005,area,millet,3834
Arusha,2005,yield,millet,1
Arusha,2005,production,millet,3834
Arusha,2005,area,rice,37822
Arusha,2005,yield,rice,1.4
Arusha,2005,production,rice,52950.799999999996
Arusha,2005,area,wheat,8948
Arusha,2005,yield,wheat,3.4
Arusha,2005,production,wheat,30423.2
Coast,2005,area,maize,52685
Coast,2005,yield,maize,0.7
Coast,2005,production,maize,36879.5
Coast,2005,area,sorghum,14845
Coast,2005,yield,sorghum,1
Coast,2005,production,sorghum,14845
Coast,2005,area,millet,NA
Coast,2005,yield,millet,NA
Coast,2005,production,millet,0
Coast,2005,area,rice,37416
Coast,2005,yield,rice,0.9
Coast,2005,production,rice,33674.4
Coast,2005,area,wheat,NA
Coast,2005,yield,wheat,NA
Coast,2005,production,wheat,0
Dar es Salaam,2005,area,maize,12251
Dar es Salaam,2005,yield,maize,0.7
Dar es Salaam,2005,production,maize,8575.699999999999
Dar es Salaam,2005,area,sorghum,NA
Dar es Salaam,2005,yield,sorghum,NA
Dar es Salaam,2005,production,sorghum,0
Dar es Salaam,2005,area,millet,NA
Dar es Salaam,2005,yield,millet,NA
Dar es Salaam,2005,production,millet,0
Dar es Salaam,2005,area,rice,10363
Dar es Salaam,2005,yield,rice,0.9
Dar es Salaam,2005,production,rice,9326.7
Dar es Salaam,2005,area,wheat,NA
Dar es Salaam,2005,yield,wheat,NA
Dar es Salaam,2005,production,wheat,0
Dodoma,2005,area,maize,125035
Dodoma,2005,yield,maize,0.4
Dodoma,2005,production,maize,50014
Dodoma,2005,area,sorghum,145602
Dodoma,2005,yield,sorghum,0.7
Dodoma,2005,production,sorghum,101921.4
Dodoma,2005,area,millet,13065
Dodoma,2005,yield,millet,1
Dodoma,2005,production,millet,13065
Dodoma,2005,area,rice,6080
Dodoma,2005,yield,rice,0.4
Dodoma,2005,production,rice,2432
Dodoma,2005,area,wheat,NA
Dodoma,2005,yield,wheat,NA
Dodoma,2005,production,wheat,0
Iringa,2005,area,maize,222102
Iringa,2005,yield,maize,1.3
Iringa,2005,production,maize,288732.60000000003
Iringa,2005,area,sorghum,23552
Iringa,2005,yield,sorghum,1.6
Iringa,2005,production,sorghum,37683.200000000004
Iringa,2005,area,millet,2611
Iringa,2005,yield,millet,0.9
Iringa,2005,production,millet,2349.9
Iringa,2005,area,rice,6452
Iringa,2005,yield,rice,1.9
Iringa,2005,production,rice,12258.8
Iringa,2005,area,wheat,4109
Iringa,2005,yield,wheat,2.1
Iringa,2005,production,wheat,8628.9
Kagera,2005,area,maize,134022
Kagera,2005,yield,maize,1.6
Kagera,2005,production,maize,214435.2
Kagera,2005,area,sorghum,22587
Kagera,2005,yield,sorghum,1.1
Kagera,2005,production,sorghum,24845.7
Kagera,2005,area,millet,3916
Kagera,2005,yield,millet,0.8
Kagera,2005,production,millet,3132.8
Kagera,2005,area,rice,16852
Kagera,2005,yield,rice,1.6
Kagera,2005,production,rice,26963.2
Kagera,2005,area,wheat,NA
Kagera,2005,yield,wheat,NA
Kagera,2005,production,wheat,0
Kigoma,2005,area,maize,62041
Kigoma,2005,yield,maize,2
Kigoma,2005,production,maize,124082
Kigoma,2005,area,sorghum,36756
Kigoma,2005,yield,sorghum,1.2
Kigoma,2005,production,sorghum,44107.2
Kigoma,2005,area,millet,NA
Kigoma,2005,yield,millet,NA
Kigoma,2005,production,millet,0
Kigoma,2005,area,rice,8051
Kigoma,2005,yield,rice,1.8
Kigoma,2005,production,rice,14491.800000000001
Kigoma,2005,area,wheat,NA
Kigoma,2005,yield,wheat,NA
Kigoma,2005,production,wheat,0
Kilimanjaro,2005,area,maize,189835
Kilimanjaro,2005,yield,maize,1.3
Kilimanjaro,2005,production,maize,246785.5
Kilimanjaro,2005,area,sorghum,6286
Kilimanjaro,2005,yield,sorghum,1.1
Kilimanjaro,2005,production,sorghum,6914.6
Kilimanjaro,2005,area,millet,14590
Kilimanjaro,2005,yield,millet,1
Kilimanjaro,2005,production,millet,14590
Kilimanjaro,2005,area,rice,21136
Kilimanjaro,2005,yield,rice,1.6
Kilimanjaro,2005,production,rice,33817.6
Kilimanjaro,2005,area,wheat,1873
Kilimanjaro,2005,yield,wheat,3.5
Kilimanjaro,2005,production,wheat,6555.5
Lindi,2005,area,maize,64593
Lindi,2005,yield,maize,1
Lindi,2005,production,maize,64593
Lindi,2005,area,sorghum,38366
Lindi,2005,yield,sorghum,0.8
Lindi,2005,production,sorghum,30692.800000000003
Lindi,2005,area,millet,NA
Lindi,2005,yield,millet,NA
Lindi,2005,production,millet,0
Lindi,2005,area,rice,11250
Lindi,2005,yield,rice,1
Lindi,2005,production,rice,11250
Lindi,2005,area,wheat,NA
Lindi,2005,yield,wheat,NA
Lindi,2005,production,wheat,0
Manyara,2005,area,maize,196559
Manyara,2005,yield,maize,1.2
Manyara,2005,production,maize,235870.8
Manyara,2005,area,sorghum,10397
Manyara,2005,yield,sorghum,1.6
Manyara,2005,production,sorghum,16635.2
Manyara,2005,area,millet,13468
Manyara,2005,yield,millet,1.3
Manyara,2005,production,millet,17508.4
Manyara,2005,area,rice,14555
